,Company name,Registered number,"Operating revenue (Turnover)
th GBP 2019",top_250_2019,top_500_2019,dup_2019
306,DIRECT LINE INSURANCE GROUP PLC,2280426,"2,984,900",FALSE,TRUE,TRUE
307,VERTU MOTORS PLC,5984855,"2,982,200",FALSE,TRUE,FALSE
308,RICOH EUROPE HOLDINGS PLC,6273215,"2,980,500",FALSE,TRUE,FALSE
309,BMW (UK) MANUFACTURING LIMITED,3950868,"2,977,516",FALSE,TRUE,FALSE
310,HEATHROW AIRPORT LIMITED,1991017,"2,976,000",FALSE,TRUE,FALSE
311,HSBC UK HOLDINGS LIMITED,10587192,"2,975,557",FALSE,TRUE,FALSE
312,JET2.COM LIMITED,2739537,"2,964,200",FALSE,TRUE,FALSE
313,AMAZON UK SERVICES LTD.,3223028,"2,959,248",FALSE,TRUE,FALSE
314,THE BERKELEY GROUP HOLDINGS PLC,5172586,"2,957,400",FALSE,TRUE,FALSE
315,VISA EUROPE LIMITED,5139966,"2,950,763",FALSE,TRUE,FALSE
316,MEDICLINIC INTERNATIONAL PLC,8338604,"2,932,000",FALSE,TRUE,FALSE
317,VIRGIN ATLANTIC AIRWAYS LIMITED,1600117,"2,927,100",FALSE,TRUE,TRUE
318,VIRGIN ATLANTIC LIMITED,8867781,"2,927,100",FALSE,TRUE,TRUE
319,VIIV HEALTHCARE UK (NO.3) LIMITED,8270754,"2,899,249",FALSE,TRUE,FALSE
320,STATE OIL LIMITED,4112423,"2,895,452",FALSE,TRUE,FALSE
321,INFORMA PLC,8860726,"2,890,300",FALSE,TRUE,FALSE
322,TI FLUID SYSTEMS PLC,9402231,"2,886,604",FALSE,TRUE,FALSE
323,MICROSOFT LIMITED,1624297,"2,846,680",FALSE,TRUE,FALSE
324,AVIVA GROUP HOLDINGS LIMITED,1555746,"2,815,000",FALSE,TRUE,FALSE
325,B & M RETAIL LIMITED,1357507,"2,801,499",FALSE,TRUE,FALSE
326,SSP GROUP PLC,5735966,"2,794,600",FALSE,TRUE,FALSE
327,BESTWAY SECURITIES LIMITED,9106250,"2,779,034",FALSE,TRUE,FALSE
328,AUSURUS GROUP LTD,9123549,"2,776,000",FALSE,TRUE,FALSE
329,RIGBY GROUP (RG) PLC,3437118,"2,771,746",FALSE,TRUE,FALSE
330,PHOENIX LIFE LIMITED,1016269,"2,765,000",FALSE,TRUE,FALSE
331,EUROPEAN METAL RECYCLING LIMITED,2954623,"2,764,000",FALSE,TRUE,FALSE
332,GLAXOSMITHKLINE CONSUMER TRADING SERVICES LIMITED,8114550,"2,759,531",FALSE,TRUE,FALSE
333,TATE & LYLE PUBLIC LIMITED COMPANY,76535,"2,755,000",FALSE,TRUE,FALSE
334,THE ROYAL BANK OF SCOTLAND PUBLIC LIMITED COMPANY,SC083026,"2,745,000",FALSE,TRUE,FALSE
335,NATIONAL EXPRESS GROUP PLC,2590560,"2,744,400",FALSE,TRUE,FALSE
336,BOPARAN HOLDINGS LIMITED,3558065,"2,740,600",FALSE,TRUE,TRUE
337,BOPARAN HOLDCO LIMITED,7495915,"2,740,600",FALSE,TRUE,TRUE
338,ASOS PLC,4006623,"2,733,500",FALSE,TRUE,FALSE
339,ASOS.COM LIMITED,3584121,"2,732,001",FALSE,TRUE,FALSE
340,MITSUBISHI CORPORATION INTERNATIONAL (EUROPE) PLC,2214224,"2,726,774",FALSE,TRUE,FALSE
341,RENTOKIL INITIAL PLC,5393279,"2,714,400",FALSE,TRUE,FALSE
342,GALLIFORD TRY LIMITED,836539,"2,710,700",FALSE,TRUE,FALSE
343,COSTCO UK HOLDINGS LIMITED,3934833,"2,705,156",FALSE,TRUE,FALSE
344,KAZ MINERALS INVESTMENTS LIMITED,6322951,"2,698,975",FALSE,TRUE,FALSE
345,THE WALT DISNEY COMPANY LIMITED,530051,"2,692,921",FALSE,TRUE,FALSE
346,VIRGIN MONEY UK PLC,9595911,"2,685,000",FALSE,TRUE,FALSE
347,ACCENTURE (UK) LIMITED,4757301,"2,682,556",FALSE,TRUE,FALSE
348,CITIGROUP GLOBAL MARKETS LIMITED,1763297,"2,677,118",FALSE,TRUE,FALSE
349,E.ON UK ENERGY MARKETS LIMITED,9884706,"2,664,000",FALSE,TRUE,FALSE
350,WEIR GROUP PLC(THE),SC002934,"2,661,900",FALSE,TRUE,FALSE
351,IWG PLC,#0078602,"2,653,000",FALSE,TRUE,FALSE
352,VOLKSWAGEN FINANCIAL SERVICES (UK) LIMITED,2835230,"2,640,968",FALSE,TRUE,FALSE
353,BURBERRY GROUP PLC,3458224,"2,720,200",FALSE,TRUE,FALSE
354,INOVYN LIMITED,8696245,"2,627,909",FALSE,TRUE,FALSE
355,GATES INDUSTRIAL CORPORATION PLC,10980824,"2,326,726",FALSE,TRUE,FALSE
356,SSE ENERGY SUPPLY LIMITED,3757502,"2,619,200",FALSE,TRUE,FALSE
357,COSTCO WHOLESALE UK LIMITED,2635489,"2,618,282",FALSE,TRUE,FALSE
358,SENSATA TECHNOLOGIES HOLDING PLC,10900776,"2,600,717",FALSE,TRUE,FALSE
359,CATHEXIS UK HOLDINGS LIMITED,9907825,"2,589,700",FALSE,TRUE,TRUE
360,ISG LIMITED,10081578,"2,589,700",FALSE,TRUE,TRUE
361,MICRO FOCUS INTERNATIONAL PLC,5134647,"2,587,235",FALSE,TRUE,FALSE
362,CHENIERE MARKETING INTERNATIONAL LLP,OC389850,"2,586,240",FALSE,TRUE,FALSE
363,SCHRODERS PLC,3909886,"2,537,000",FALSE,TRUE,FALSE
364,TD SYNNEX UK LIMITED,1691472,"2,535,086",FALSE,TRUE,FALSE
365,BRITISH AMERICAN TOBACCO EXPORTS LIMITED,5203113,"2,534,321",FALSE,TRUE,FALSE
366,INOVYN EUROPE LIMITED,10398354,"2,530,845",FALSE,TRUE,FALSE
367,BFS GROUP LIMITED,239718,"2,504,525",FALSE,TRUE,FALSE
368,LEX AUTOLEASE LIMITED,1090741,"2,503,584",FALSE,TRUE,FALSE
369,BT GROUP INVESTMENTS LIMITED,4278695,"2,500,000",FALSE,TRUE,FALSE
370,SMITHS GROUP PLC,137013,"2,498,000",FALSE,TRUE,FALSE
371,RADIUS PAYMENT SOLUTIONS LIMITED,8260702,"2,488,800",FALSE,TRUE,FALSE
372,MARSHALL OF CAMBRIDGE (HOLDINGS) LIMITED,2051460,"2,637,961",FALSE,TRUE,FALSE
373,T. J. MORRIS LIMITED,1505036,"2,470,617",FALSE,TRUE,FALSE
374,MORGAN STANLEY INTERNATIONAL LIMITED,3584019,"2,470,606",FALSE,TRUE,FALSE
375,ARLA FOODS LIMITED,2143253,"2,468,716",FALSE,TRUE,FALSE
376,EDF ENERGY NUCLEAR GENERATION LIMITED,3076445,"2,465,000",FALSE,TRUE,FALSE
377,AVIVA CENTRAL SERVICES UK LIMITED,3259447,"2,451,000",FALSE,TRUE,FALSE
378,ERNST & YOUNG LLP,OC300001,"2,447,000",FALSE,TRUE,FALSE
379,CHEVRON PRODUCTS UK LIMITED,3600726,"2,442,163",FALSE,TRUE,FALSE
380,VODAFONE GROUP SERVICES LIMITED,3802001,"2,433,876",FALSE,TRUE,FALSE
381,CENTRICA ENERGY MARKETING LIMITED,8807923,"2,429,100",FALSE,TRUE,FALSE
382,DELOITTE LLP,OC303675,"2,426,000",FALSE,TRUE,FALSE
383,TATA STEEL UK LIMITED,2280000,"2,407,000",FALSE,TRUE,FALSE
384,EXXONMOBIL GAS MARKETING EUROPE LIMITED,2517230,"2,401,000",FALSE,TRUE,FALSE
385,KPMG LLP,OC301540,"2,398,000",FALSE,TRUE,FALSE
386,PETREDEC (EUROPE) LIMITED,9605998,"2,388,679",FALSE,TRUE,FALSE
387,GRAND METROPOLITAN INTERNATIONAL HOLDINGS LIMITED,970624,"2,332,168",FALSE,TRUE,FALSE
388,HUTCHISON 3G UK LIMITED,3885486,"2,327,032",FALSE,TRUE,FALSE
389,SK ENERGY EUROPE LIMITED,4138778,"2,314,093",FALSE,TRUE,FALSE
390,LONDON STOCK EXCHANGE GROUP PLC,5369106,"2,314,000",FALSE,TRUE,FALSE
391,CHIQUITA HOLDINGS LIMITED,9176675,"2,310,811",FALSE,TRUE,FALSE
392,BP EXPLORATION COMPANY LIMITED,SC000792,"2,307,876",FALSE,TRUE,FALSE
393,KELLER GROUP PLC,2442580,"2,300,500",FALSE,TRUE,FALSE
394,HONDA OF THE U.K. MANUFACTURING LIMITED,1887872,"2,293,205",FALSE,TRUE,FALSE
395,FRONERI LIMITED,10136349,"2,290,057",FALSE,TRUE,FALSE
396,MEGGITT PLC,432989,"2,276,200",FALSE,TRUE,FALSE
397,BUPA INSURANCE LIMITED,3956433,"2,258,235",FALSE,TRUE,FALSE
398,WESTCOAST LIMITED,1816587,"2,257,375",FALSE,TRUE,FALSE
399,IMPELLAM GROUP PLC,6511961,"2,276,700",FALSE,TRUE,FALSE
400,RCL CRUISES LTD,7366612,"2,252,401",FALSE,TRUE,FALSE
401,OVO (S) ELECTRICITY LIMITED,4094263,"2,223,900",FALSE,TRUE,FALSE
402,TRAVIS PERKINS TRADING COMPANY LIMITED,733503,"2,244,000",FALSE,TRUE,FALSE
403,INTERSERVE GROUP LIMITED,11830440,"2,241,700",FALSE,TRUE,FALSE
404,MITCHELLS & BUTLERS PLC,4551498,"2,237,000",FALSE,TRUE,FALSE
405,TOYOTA(G.B.) PLC,916634,"2,223,778",FALSE,TRUE,FALSE
406,MITIE GROUP PLC,SC019230,"2,221,400",FALSE,TRUE,FALSE
407,EURO GARAGES LIMITED,4246195,"2,215,921",FALSE,TRUE,FALSE
408,JET2HOLIDAYS LIMITED,4472486,"2,207,900",FALSE,TRUE,FALSE
409,NEPTUNE ENERGY GROUP HOLDINGS LIMITED,10647966,"2,202,200",FALSE,TRUE,FALSE
410,SPORTSDIRECT.COM RETAIL LIMITED,3406347,"2,187,760",FALSE,TRUE,FALSE
411,MARSHALL MOTOR HOLDINGS LIMITED,2051461,"2,276,129",FALSE,TRUE,FALSE
412,UNIVERSAL STUDIOS LIMITED,9074960,"2,184,203",FALSE,TRUE,FALSE
413,MARLOWE HOLDINGS LIMITED,7111792,"2,181,426",FALSE,TRUE,FALSE
414,GREENE KING LIMITED,24511,"2,216,900",FALSE,TRUE,FALSE
415,COCA-COLA EUROPACIFIC PARTNERS GREAT BRITAIN LIMITED,27173,"2,162,725",FALSE,TRUE,FALSE
416,SIG PLC,998314,"2,160,600",FALSE,TRUE,FALSE
417,EXERTIS (UK) LTD,1511931,"2,156,817",FALSE,TRUE,FALSE
418,SCC EMEA LIMITED,4279856,"2,153,853",FALSE,TRUE,FALSE
419,AXA INSURANCE UK PLC,78950,"2,153,000",FALSE,TRUE,FALSE
420,BEAZLEY CORPORATE MEMBER (NO. 3) LTD,9229671,"2,149,910",FALSE,TRUE,FALSE
421,ATTOCK OIL COMPANY LIMITED(THE),132501,"2,148,237",FALSE,TRUE,FALSE
422,CUMMINS LTD.,573951,"2,145,825",FALSE,TRUE,FALSE
423,IMPERIAL TOBACCO INTERNATIONAL LIMITED,116917,"2,142,106",FALSE,TRUE,FALSE
424,LEONARDO UK LTD,2426132,"2,139,436",FALSE,TRUE,FALSE
425,ORBIT BIOMEDICAL LIMITED,11163803,190,FALSE,FALSE,FALSE
426,TARMAC TRADING LIMITED,453791,"2,128,900",FALSE,TRUE,FALSE
427,IKEA LIMITED,1986283,"2,120,372",FALSE,TRUE,FALSE
428,PLADIS FOODS LIMITED,9295357,"2,112,100",FALSE,TRUE,FALSE
429,REDROW PLC,2877315,"2,112,000",FALSE,TRUE,FALSE
430,PLAYTIKA HOLDING UK II LIMITED,11196424,"2,110,016",FALSE,TRUE,FALSE
431,REDROW HOMES LIMITED,1990710,"2,105,200",FALSE,TRUE,FALSE
432,NOMURA INTERNATIONAL PLC,1550505,"2,093,130",FALSE,TRUE,FALSE
433,SIEMENS GAMESA RENEWABLE ENERGY LIMITED,10253129,"2,086,877",FALSE,TRUE,FALSE
434,LANCASTER PUBLIC LIMITED COMPANY,1538570,"2,085,493",FALSE,TRUE,TRUE
435,JARDINE MOTORS GROUP UK LIMITED,2470318,"2,085,493",FALSE,TRUE,TRUE
436,KEMBLE WATER HOLDINGS LIMITED,5819262,"2,084,700",FALSE,TRUE,FALSE
437,KEMBLE WATER FINANCE LIMITED,5819317,"2,084,600",FALSE,TRUE,FALSE
438,THAMES WATER UTILITIES LIMITED,2366661,"2,084,400",FALSE,TRUE,FALSE
439,COMPASS CONTRACT SERVICES (U.K.) LIMITED,2114954,"2,082,878",FALSE,TRUE,FALSE
440,PRAX PETROLEUM LIMITED,4595500,"2,074,903",FALSE,TRUE,FALSE
441,SHELL INTERNATIONAL PETROLEUM COMPANY LIMITED,621148,"2,071,300",FALSE,TRUE,FALSE
442,COBHAM LIMITED,30470,"2,059,600",FALSE,TRUE,FALSE
443,FUJITSU SERVICES HOLDINGS PLC,142200,"2,055,800",FALSE,TRUE,FALSE
444,WHITBREAD GROUP PLC,29423,"2,049,100",FALSE,TRUE,TRUE
445,WHITBREAD PLC,4120344,"2,049,100",FALSE,TRUE,TRUE
446,RUBIX LIMITED,10485684,"2,043,158",FALSE,TRUE,FALSE
447,WIZO.UK,6634748,"2,042,428",FALSE,TRUE,FALSE
448,SPARTA I INTERNATIONAL LIMITED,11543520,"2,040,274",FALSE,TRUE,FALSE
449,SELLAFIELD LIMITED,1002607,"2,035,000",FALSE,TRUE,FALSE
450,SHOP DIRECT HOLDINGS LIMITED,5059352,"2,013,500",FALSE,TRUE,FALSE
451,TOYOTA MOTOR MANUFACTURING (UK) LIMITED,2352348,"2,005,315",FALSE,TRUE,FALSE
452,TOTALENERGIES GAS & POWER LIMITED,2172239,"2,001,406",FALSE,TRUE,FALSE
453,IPG HOLDINGS (UK) LIMITED,2353279,"2,001,234",FALSE,TRUE,FALSE
454,GLAXOSMITHKLINE INTELLECTUAL PROPERTY LIMITED,8283186,"1,998,603",FALSE,TRUE,FALSE
455,WIZZ AIR HOLDINGS PLC,JE103356,"1,998,018",FALSE,TRUE,FALSE
456,CADENT GAS LIMITED,10080864,"1,995,000",FALSE,TRUE,FALSE
457,THE VERY GROUP LIMITED,4730752,"1,993,400",FALSE,TRUE,FALSE
458,TRONOX HOLDINGS PLC,11653089,"1,991,257",FALSE,TRUE,FALSE
459,YAZAKI EUROPE LIMITED,1490660,"1,987,514",FALSE,TRUE,FALSE
460,QUADGAS HOLDCO LIMITED,10614254,"1,986,000",FALSE,TRUE,TRUE
461,QUADGAS MIDCO LIMITED,10615396,"1,986,000",FALSE,TRUE,TRUE
462,SALESFORCE UK LIMITED,5094083,"1,982,402",FALSE,TRUE,FALSE
463,ALLIANZ HOLDINGS PLC,5134436,"1,981,100",FALSE,TRUE,FALSE
464,LLOYDS PHARMACY LIMITED,758153,"1,979,291",FALSE,TRUE,FALSE
465,EVRAZ NORTH AMERICA PLC,8311287,"1,964,805",FALSE,TRUE,FALSE
466,INVESTEC PLC,3633621,"1,955,483",FALSE,TRUE,FALSE
467,"WORLD FUEL SERVICES EUROPE, LTD.",4846814,"1,947,323",FALSE,TRUE,FALSE
468,RAIZEN TRADING LLP,OC364546,"1,941,393",FALSE,TRUE,FALSE
469,THE SAGE GROUP PLC.,2231246,"1,936,000",FALSE,TRUE,FALSE
470,LAING O'ROURKE PLC.,4222545,"1,932,300",FALSE,TRUE,FALSE
471,ILLUMINA CAMBRIDGE LIMITED,3625145,"1,962,939",FALSE,TRUE,FALSE
472,SAVILLS PLC,2122174,"1,930,000",FALSE,TRUE,FALSE
473,GENPACT (UK) LIMITED,4217635,"1,927,448",FALSE,TRUE,FALSE
474,OPET INTERNATIONAL LIMITED,3155798,"1,924,745",FALSE,TRUE,FALSE
475,JEWSON LIMITED,348407,"1,924,300",FALSE,TRUE,FALSE
476,TBC BANK GROUP PLC,10029943,"1,918,213",FALSE,TRUE,FALSE
477,PRICEWATERHOUSECOOPERS SERVICES LIMITED,728502,"1,906,821",FALSE,TRUE,FALSE
478,DELL CORPORATION LIMITED,2081369,"1,906,552",FALSE,TRUE,FALSE
479,LOOKERS MOTOR GROUP LIMITED,143470,"1,903,412",FALSE,TRUE,FALSE
480,CURRYS RETAIL LIMITED,2142673,"1,902,900",FALSE,TRUE,FALSE
481,MULLER UK & IRELAND GROUP LLP,OC384928,"1,899,061",FALSE,TRUE,FALSE
482,AGE UK EAST LONDON,7687015,"1,896,277",FALSE,TRUE,FALSE
483,HALCYON TOPCO LIMITED,7672785,"1,541,294",FALSE,FALSE,FALSE
484,NPOWER NORTHERN LIMITED,3432100,"1,886,000",FALSE,TRUE,FALSE
485,BAKKAVOR GROUP PLC,10986940,"1,885,900",FALSE,TRUE,FALSE
486,RS GROUP PLC,647788,"1,884,400",FALSE,TRUE,FALSE
487,BNK (UK) LIMITED,6527449,"1,882,106",FALSE,TRUE,FALSE
488,STAGECOACH GROUP LIMITED,SC100764,"1,878,900",FALSE,TRUE,FALSE
489,BLACKROCK INVESTMENT MANAGEMENT (UK) LIMITED,2020394,"2,033,538",FALSE,TRUE,FALSE
490,ALLSTAR BUSINESS SOLUTIONS LIMITED,2631112,"1,876,821",FALSE,TRUE,FALSE
491,IMI PLC,714275,"1,873,000",FALSE,TRUE,FALSE
492,AB INBEV SI LIMITED,8924644,"1,872,046",FALSE,TRUE,FALSE
493,AMEY UK LIMITED,4736639,"1,870,347",FALSE,TRUE,TRUE
494,AMEY HOLDINGS LIMITED,5438319,"1,870,347",FALSE,TRUE,TRUE
495,BENTLEY MOTORS LIMITED,992897,"1,868,800",FALSE,TRUE,FALSE
496,TUI UK TRANSPORT LIMITED,1014599,"1,859,896",FALSE,TRUE,FALSE
497,REFINITIV LIMITED,145516,"1,856,000",FALSE,TRUE,FALSE
498,TUI AIRWAYS LIMITED,444359,"1,854,000",FALSE,TRUE,FALSE
499,OCEAN PARTNERS HOLDINGS LIMITED,5171663,"1,849,610",FALSE,TRUE,FALSE
500,EVANS HALSHAW LIMITED,1994002,"1,846,955",FALSE,TRUE,FALSE
501,GOVIA THAMESLINK RAILWAY LIMITED,7934306,"1,840,880",FALSE,TRUE,FALSE
502,ECO-BAT TECHNOLOGIES LIMITED,2901883,"1,834,549",FALSE,TRUE,FALSE
503,BP RUSSIAN INVESTMENTS LIMITED,2565511,"1,833,151",FALSE,TRUE,FALSE
504,TP ICAP FINANCE PLC,5807599,"1,833,000",FALSE,TRUE,FALSE
505,NATWEST MARKETS PLC,SC090312,"1,826,000",FALSE,TRUE,FALSE
506,BILSTHORPE WIND FARM LIMITED,7431004,,FALSE,FALSE,FALSE
507,DB GROUP SERVICES (UK) LIMITED,3077349,"1,822,000",FALSE,TRUE,FALSE
508,UNILEVER UK LIMITED,334527,"1,821,720",FALSE,TRUE,FALSE
509,SCIENSUS PHARMA SERVICES LIMITED,2759609,"1,350,354",FALSE,FALSE,FALSE
510,J D WETHERSPOON PLC,1709784,"1,818,793",FALSE,TRUE,FALSE
511,UNITED UTILITIES PLC,2366616,"1,818,500",FALSE,TRUE,TRUE
512,UNITED UTILITIES GROUP PLC,6559020,"1,818,500",FALSE,TRUE,TRUE
513,TESCO DISTRIBUTION LIMITED,2972724,"1,815,176",FALSE,TRUE,FALSE
514,UNITED UTILITIES WATER LIMITED,2366678,"1,798,000",FALSE,TRUE,FALSE
515,GREENE KING BREWING AND RETAILING LIMITED,3298903,"1,819,000",FALSE,TRUE,FALSE
516,NISSAN MOTOR (GB) LIMITED,2514418,"1,793,017",FALSE,TRUE,FALSE
517,SKANSKA UK PLC,784752,"1,789,818",FALSE,TRUE,FALSE
518,RWE GENERATION UK PLC,3892782,"1,789,000",FALSE,TRUE,FALSE
519,MOTT MACDONALD GROUP LIMITED,1110949,"1,784,003",FALSE,TRUE,FALSE
520,SYNLAB BONDCO PLC,9503922,"1,783,956",FALSE,TRUE,TRUE
521,SYNLAB LIMITED,9630775,"1,783,956",FALSE,TRUE,TRUE
522,MACE LIMITED,2410626,"1,782,279",FALSE,TRUE,TRUE
523,MACE FINANCE LIMITED,8057308,"1,782,279",FALSE,TRUE,TRUE
524,GE AIRCRAFT ENGINE SERVICES LIMITED,2605713,"1,773,419",FALSE,TRUE,FALSE
525,IQVIA LTD.,3022416,"1,773,322",FALSE,TRUE,FALSE
526,SPIRIT ENERGY LIMITED,10854461,"1,773,000",FALSE,TRUE,FALSE
527,PEUGEOT MOTOR COMPANY PLC,148545,"1,770,896",FALSE,TRUE,FALSE
528,BEAZLEY PLC,9763575,"1,768,918",FALSE,TRUE,FALSE
529,SEVERN TRENT PLC,2366619,"1,767,400",FALSE,TRUE,FALSE
530,PTT INTERNATIONAL TRADING LONDON LTD,10443326,"1,766,810",FALSE,TRUE,FALSE
531,AGGREKO LIMITED,SC177553,"1,613,000",FALSE,FALSE,FALSE
532,OCADO GROUP PLC,7098618,"1,756,600",FALSE,FALSE,FALSE
533,CONSTELLATION AUTOMOTIVE GROUP LIMITED,12042162,,FALSE,FALSE,FALSE
534,MERLIN ENTERTAINMENTS LIMITED,8700412,"1,740,000",FALSE,FALSE,FALSE
535,MICRON EUROPE LIMITED,2341071,"1,739,461",FALSE,FALSE,FALSE
536,MONDELEZ UK LIMITED,203663,"1,732,892",FALSE,FALSE,FALSE
537,SPECIALITY CHEMICALS INTERNATIONAL LIMITED,10143073,"1,728,897",FALSE,FALSE,FALSE
538,FINANCIAL & RISK ORGANISATION LIMITED,11273377,"1,726,505",FALSE,FALSE,FALSE
539,DIAGEO SCOTLAND LIMITED,SC000750,"1,719,000",FALSE,FALSE,FALSE
540,ARUP GROUP LIMITED,1312454,"1,714,800",FALSE,FALSE,FALSE
541,FORD RETAIL LIMITED,191596,"1,710,796",FALSE,FALSE,FALSE
542,VESUVIUS PLC,8217766,"1,710,400",FALSE,FALSE,FALSE
543,KAZ MINERALS LIMITED,5180783,"1,708,000",FALSE,FALSE,FALSE
544,PUMA ENERGY (UK) LIMITED,9156625,"1,705,562",FALSE,FALSE,FALSE
545,SIGNATURE AVIATION LIMITED,53688,"1,703,723",FALSE,FALSE,FALSE
546,BLOOR INVESTMENTS LIMITED,8111028,"1,695,988",FALSE,FALSE,FALSE
547,BLOOR HOLDINGS LIMITED,2080245,"1,693,876",FALSE,FALSE,FALSE
548,POLYMETAL INTERNATIONAL PLC,JE106196,"1,693,000",FALSE,FALSE,FALSE
549,CLIFFORD CHANCE LLP,OC323571,"1,693,000",FALSE,FALSE,FALSE
550,PRIVATE OIL HOLDINGS OMAN LIMITED,329973,"1,690,306",FALSE,FALSE,FALSE
551,NATIONAL GRID ELECTRICITY DISTRIBUTION PLC,9223384,"1,685,600",FALSE,FALSE,FALSE
552,BP EXPLORATION (ANGOLA) LIMITED,615393,"1,685,363",FALSE,FALSE,FALSE
553,MS AMLIN CORPORATE MEMBER LIMITED,2969411,"1,684,600",FALSE,FALSE,FALSE
554,EY GLOBAL SERVICES LIMITED,5483856,"1,683,970",FALSE,FALSE,FALSE
555,SCREWFIX DIRECT LIMITED,3006378,"1,683,798",FALSE,FALSE,FALSE
556,LAING O'ROURKE DELIVERY LIMITED,4309402,"1,682,892",FALSE,FALSE,FALSE
557,MORGAN STANLEY UK LIMITED,4071123,"1,677,339",FALSE,FALSE,FALSE
558,AB INBEV UK LIMITED,3982132,"1,676,845",FALSE,FALSE,FALSE
559,SKANSKA CONSTRUCTION UK LIMITED,191408,"1,676,474",FALSE,FALSE,FALSE
560,NESTLE UK LTD.,51491,"1,675,312",FALSE,FALSE,FALSE
561,MITCHELLS & BUTLERS RETAIL LIMITED,24542,"1,674,000",FALSE,FALSE,FALSE
562,SEVERN TRENT WATER LIMITED,2366686,"1,673,100",FALSE,FALSE,FALSE
563,UK POWER NETWORKS HOLDINGS LIMITED,7290590,"1,668,900",FALSE,FALSE,FALSE
564,PERKINS ENGINES COMPANY LIMITED,2089227,"1,668,527",FALSE,FALSE,FALSE
565,VEOLIA ENVIRONMENTAL SERVICES (UK) LIMITED,2215767,"1,665,903",FALSE,FALSE,FALSE
566,MERCEDES-BENZ FINANCIAL SERVICES UK LIMITED,2472364,"1,664,795",FALSE,FALSE,FALSE
567,HIKMA PHARMACEUTICALS PUBLIC LIMITED COMPANY,5557934,"1,663,000",FALSE,FALSE,FALSE
568,NEPTUNE ENERGY GROUP LIMITED,10647707,"1,659,783",FALSE,FALSE,TRUE
569,NEPTUNE ENERGY GROUP MIDCO LIMITED,10684661,"1,659,783",FALSE,FALSE,TRUE
570,WOLSELEY UK LIMITED,636445,"1,654,979",FALSE,FALSE,FALSE
571,PAGEGROUP PLC,3310225,"1,653,948",FALSE,FALSE,FALSE
572,FRONTIER AGRICULTURE LIMITED,5288567,"1,652,809",FALSE,FALSE,FALSE
573,HILTON FOOD GROUP PLC,6165540,"1,814,667",FALSE,TRUE,FALSE
574,SOCIETE GENERALE INTERNATIONAL LIMITED,5407520,"1,646,234",FALSE,FALSE,FALSE
575,KUEHNE + NAGEL LIMITED,1722216,"1,644,958",FALSE,FALSE,FALSE
576,HP INC UK LIMITED,9408979,"1,644,615",FALSE,FALSE,FALSE
577,BESTWAY WHOLESALE LIMITED,1207120,"1,632,104",FALSE,FALSE,FALSE
578,SPECTRIS PLC,2025003,"1,632,000",FALSE,FALSE,FALSE
579,TALKTALK TELECOM GROUP LIMITED,7105891,"1,632,000",FALSE,FALSE,FALSE
580,MOY PARK HOLDINGS (EUROPE) LIMITED,NI070325,"1,628,451",FALSE,FALSE,FALSE
581,ALLEN & OVERY LLP,OC306763,"1,626,900",FALSE,FALSE,FALSE
582,LINKLATERS LLP,OC326345,"1,625,200",FALSE,FALSE,FALSE
583,KIER CONSTRUCTION LIMITED,2099533,"1,623,293",FALSE,FALSE,FALSE
584,BALL BEVERAGE PACKAGING EUROPE LIMITED,2554348,"1,621,698",FALSE,FALSE,FALSE
585,RECKITT BENCKISER HEALTH LIMITED,11069293,"1,618,661",FALSE,FALSE,FALSE
586,VENATOR MATERIALS PLC,10747130,"1,605,366",FALSE,FALSE,FALSE
587,ERNST & YOUNG (EMEIA) SERVICES LIMITED,6613918,"1,603,744",FALSE,FALSE,FALSE
588,BAKKAVOR FOODS LIMITED,1060806,"1,601,143",FALSE,FALSE,FALSE
589,ORACLE CORPORATION UK LIMITED,1782505,"1,600,682",FALSE,FALSE,FALSE
590,GOOGLE UK LIMITED,3977902,"1,599,854",FALSE,FALSE,FALSE
591,PETROINEOS FUELS LIMITED,7003774,"1,598,726",FALSE,FALSE,FALSE
592,MABANAFT LIMITED,2960732,"1,597,772",FALSE,FALSE,FALSE
593,FRESNILLO PLC,6344120,"1,597,559",FALSE,FALSE,FALSE
594,SOLAI HOLDINGS LIMITED,1882065,"1,196,768",FALSE,FALSE,FALSE
595,TD SYNNEX SUPPLY CHAIN SERVICES LIMITED,4625566,"1,594,600",FALSE,FALSE,FALSE
596,SEFE ENERGY LIMITED,3904624,"1,592,009",FALSE,FALSE,FALSE
597,KAZ MINERALS SALES LIMITED,6322809,"1,590,292",FALSE,FALSE,FALSE
598,HOWDEN JOINERY GROUP PLC,2128710,"1,583,600",FALSE,FALSE,FALSE
599,WILLIAM HILL LIMITED,4212563,"1,581,700",FALSE,FALSE,FALSE
600,MOY PARK LIMITED,NI004842,"1,580,444",FALSE,FALSE,FALSE
