,Company name,Registered number,"Operating revenue (Turnover)
th GBP 2016",top_250_2016,top_500_2016,dup_2016
306,WEYBOURNE GROUP LIMITED,8445070,"2,532,200",FALSE,TRUE,FALSE
307,BESTWAY SECURITIES LIMITED,9106250,"2,517,018",FALSE,TRUE,FALSE
308,BFS GROUP LIMITED,239718,"2,514,805",FALSE,TRUE,FALSE
309,OLD COMPANY 20 LIMITED,2854310,"2,507,200",FALSE,TRUE,FALSE
310,GALLIFORD TRY LIMITED,836539,"2,494,900",FALSE,TRUE,FALSE
311,DRAX POWER LIMITED,4883589,"2,490,700",FALSE,TRUE,FALSE
312,CHIQUITA HOLDINGS LIMITED,9176675,"2,454,790",FALSE,TRUE,FALSE
313,INOVYN LIMITED,8696245,"2,440,414",FALSE,TRUE,FALSE
314,THE WALT DISNEY COMPANY LIMITED,530051,"2,438,527",FALSE,TRUE,FALSE
315,TJX UK,3094828,"2,434,000",FALSE,TRUE,FALSE
316,VERTU MOTORS PLC,5984855,"2,423,279",FALSE,TRUE,FALSE
317,CHRYSAOR PRODUCTION HOLDINGS LIMITED,3629601,"2,395,700",FALSE,TRUE,FALSE
318,CITIGROUP GLOBAL MARKETS LIMITED,1763297,"2,376,398",FALSE,TRUE,FALSE
319,JUST RETIREMENT LIMITED,5017193,"3,553,800",FALSE,TRUE,FALSE
320,VODAFONE GROUP SERVICES LIMITED,3802001,"2,368,129",FALSE,TRUE,FALSE
321,GE AIRCRAFT ENGINE SERVICES LIMITED,2605713,"2,364,018",FALSE,TRUE,FALSE
322,PERSIMMON HOMES LIMITED,4108747,"2,355,657",FALSE,TRUE,FALSE
323,TATE & LYLE PUBLIC LIMITED COMPANY,76535,"2,355,000",FALSE,TRUE,FALSE
324,ARLA FOODS LIMITED,2143253,"2,346,547",FALSE,TRUE,FALSE
325,DEBENHAMS PLC,5448421,"2,341,700",FALSE,TRUE,FALSE
326,ROLLS-ROYCE TOTAL CARE SERVICES LIMITED,1975872,"2,299,252",FALSE,TRUE,FALSE
327,RCL CRUISES LTD,7366612,"2,294,152",FALSE,TRUE,FALSE
328,E D & F MAN SUGAR LIMITED,489204,"2,282,675",FALSE,TRUE,FALSE
329,NISSAN MOTOR (GB) LIMITED,2514418,"2,277,292",FALSE,TRUE,FALSE
330,BUPA INSURANCE LIMITED,3956433,"2,276,667",FALSE,TRUE,FALSE
331,EXXONMOBIL GAS MARKETING EUROPE LIMITED,2517230,"2,270,000",FALSE,TRUE,FALSE
332,DYSON EXCHANGE LIMITED,5128170,"2,269,400",FALSE,TRUE,FALSE
333,TATA STEEL UK LIMITED,2280000,"2,258,000",FALSE,TRUE,FALSE
334,VIRGIN ATLANTIC AIRWAYS LIMITED,1600117,"2,250,500",FALSE,TRUE,FALSE
335,VALARIS PLC,7023598,"2,250,284",FALSE,TRUE,FALSE
336,RWE GENERATION UK PLC,3892782,"2,244,000",FALSE,TRUE,FALSE
337,BELLWAY P L C,1372603,"2,240,651",FALSE,TRUE,FALSE
338,BELLWAY HOMES LIMITED,670176,"2,240,612",FALSE,TRUE,FALSE
339,FUJITSU SERVICES HOLDINGS PLC,142200,"2,238,300",FALSE,TRUE,FALSE
340,REGUS PLC,JE101523,"2,233,400",FALSE,TRUE,TRUE
341,IWG PLC,#0078602,"2,233,400",FALSE,TRUE,TRUE
342,AMEY UK LIMITED,4736639,"2,232,461",FALSE,TRUE,TRUE
343,AMEY HOLDINGS LIMITED,5438319,"2,232,461",FALSE,TRUE,TRUE
344,MITIE GROUP PLC,SC019230,"2,231,900",FALSE,TRUE,FALSE
345,AUSURUS GROUP LTD,9123549,"2,227,000",FALSE,TRUE,FALSE
346,EUROPEAN METAL RECYCLING LIMITED,2954623,"2,221,000",FALSE,TRUE,FALSE
347,HUTCHISON 3G UK LIMITED,3885486,"2,203,170",FALSE,TRUE,FALSE
348,CREDIT SUISSE INTERNATIONAL,2500199,"2,185,930",FALSE,TRUE,FALSE
349,ALLIANZ HOLDINGS PLC,5134436,"2,184,900",FALSE,TRUE,FALSE
350,VERIZON EUROPEAN HOLDINGS LIMITED,4489658,"2,172,209",FALSE,TRUE,FALSE
351,RENTOKIL INITIAL PLC,5393279,"2,168,100",FALSE,TRUE,FALSE
352,BP EXPLORATION (ANGOLA) LIMITED,615393,"2,161,569",FALSE,TRUE,FALSE
353,TARMAC TRADING LIMITED,453791,"2,160,100",FALSE,TRUE,FALSE
354,ENTSERV UK LIMITED,53419,"1,954,085",FALSE,TRUE,FALSE
355,HINDUJA AUTOMOTIVE LIMITED,159177,"2,157,253",FALSE,TRUE,FALSE
356,ERNST & YOUNG LLP,OC300001,"2,150,000",FALSE,TRUE,FALSE
357,SCHRODERS PLC,3909886,"2,144,900",FALSE,TRUE,FALSE
358,GLAXOSMITHKLINE CONSUMER TRADING SERVICES LIMITED,8114550,"2,144,740",FALSE,TRUE,FALSE
359,IMPELLAM GROUP PLC,6511961,"2,140,200",FALSE,TRUE,FALSE
360,SHELL INTERNATIONAL PETROLEUM COMPANY LIMITED,621148,"2,119,300",FALSE,TRUE,FALSE
361,AXA INSURANCE UK PLC,78950,"2,112,400",FALSE,TRUE,FALSE
362,COSTCO UK HOLDINGS LIMITED,3934833,"2,111,549",FALSE,TRUE,FALSE
363,DEPARTMENT STORES REALISATIONS LIMITED,83395,"2,105,400",FALSE,TRUE,FALSE
364,CURRYS RETAIL LIMITED,2142673,"2,104,671",FALSE,TRUE,FALSE
365,NATIONAL EXPRESS GROUP PLC,2590560,"2,103,700",FALSE,TRUE,FALSE
366,MITCHELLS & BUTLERS PLC,4551498,"2,086,000",FALSE,TRUE,FALSE
367,WS ATKINS LIMITED,1885586,"1,861,900",FALSE,TRUE,FALSE
368,HARVEST ENERGY LIMITED,2999020,"2,253,599",FALSE,TRUE,FALSE
369,KPMG LLP,OC301540,"2,068,000",FALSE,TRUE,FALSE
370,UNIVERSAL STUDIOS LIMITED,9074960,"2,067,596",FALSE,TRUE,FALSE
371,STATE OIL LIMITED,4112423,"2,064,638",FALSE,TRUE,FALSE
372,SPORTSDIRECT.COM RETAIL LIMITED,3406347,"2,063,255",FALSE,TRUE,FALSE
373,COSTCO WHOLESALE UK LIMITED,2635489,"2,056,604",FALSE,TRUE,FALSE
374,THE BERKELEY GROUP HOLDINGS PLC,5172586,"2,047,500",FALSE,TRUE,FALSE
375,THE FOOTBALL ASSOCIATION PREMIER LEAGUE LIMITED,2719699,"2,047,390",FALSE,TRUE,FALSE
376,KEMBLE WATER HOLDINGS LIMITED,5819262,"2,046,800",FALSE,TRUE,FALSE
377,THAMES WATER UTILITIES LIMITED,2366661,"2,039,500",FALSE,TRUE,TRUE
378,KEMBLE WATER FINANCE LIMITED,5819317,"2,039,500",FALSE,TRUE,TRUE
379,LEX AUTOLEASE LIMITED,1090741,"2,027,482",FALSE,TRUE,FALSE
380,THE SHELL COMPANY OF THAILAND LIMITED,130588,"2,026,554",FALSE,TRUE,FALSE
381,TAVETA INVESTMENTS LIMITED,4464926,"2,018,379",FALSE,TRUE,FALSE
382,LLOYDS PHARMACY LIMITED,758153,"2,015,036",FALSE,TRUE,FALSE
383,AGL REALISATIONS LIMITED,237511,"2,009,788",FALSE,TRUE,FALSE
384,SEFE MARKETING & TRADING LIMITED,3768267,"1,995,224",FALSE,TRUE,FALSE
385,MEGGITT PLC,432989,"1,992,400",FALSE,TRUE,FALSE
386,SSP GROUP PLC,5735966,"1,990,300",FALSE,TRUE,FALSE
387,FERROVIAL AGROMAN INTERNATIONAL PLC,9635432,"1,989,763",FALSE,TRUE,FALSE
388,MULLER UK & IRELAND GROUP LLP,OC384928,"1,984,094",FALSE,TRUE,FALSE
389,JOHN MENZIES LIMITED,SC034970,"1,981,600",FALSE,TRUE,FALSE
390,MACE LIMITED,2410626,"1,965,848",FALSE,TRUE,TRUE
391,MACE FINANCE LIMITED,8057308,"1,965,848",FALSE,TRUE,TRUE
392,TD SYNNEX UK LIMITED,1691472,"1,951,665",FALSE,TRUE,FALSE
393,COBHAM LIMITED,30470,"1,943,900",FALSE,TRUE,FALSE
394,PETRONAS ENERGY TRADING LIMITED,3359379,"1,936,996",FALSE,TRUE,FALSE
395,IMPERIAL TOBACCO INTERNATIONAL LIMITED,116917,"1,935,561",FALSE,TRUE,FALSE
396,LANCASTER PUBLIC LIMITED COMPANY,1538570,"1,930,307",FALSE,TRUE,TRUE
397,JARDINE MOTORS GROUP UK LIMITED,2470318,"1,930,307",FALSE,TRUE,TRUE
398,NPOWER NORTHERN LIMITED,3432100,"1,925,000",FALSE,TRUE,FALSE
399,THOMAS COOK TOUR OPERATIONS LIMITED,3772199,"1,918,573",FALSE,TRUE,FALSE
400,DAILY MAIL AND GENERAL TRUST P L C,184594,"1,917,300",FALSE,TRUE,FALSE
401,TOYOTA(G.B.) PLC,916634,"1,916,206",FALSE,TRUE,FALSE
402,EG GROUP LIMITED,9826582,"2,705,107",FALSE,TRUE,TRUE
403,EG GROUP HOLDINGS LIMITED,10440046,"2,705,107",FALSE,TRUE,TRUE
404,XEROX LIMITED,575914,"1,908,000",FALSE,TRUE,FALSE
405,SMITHS NEWS PLC,5195191,"1,906,500",FALSE,TRUE,FALSE
406,JEWSON LIMITED,348407,"1,906,237",FALSE,TRUE,FALSE
407,B & M RETAIL LIMITED,1357507,"1,902,557",FALSE,TRUE,FALSE
408,IGROUP 8 LIMITED,3895064,"1,899,253",FALSE,TRUE,FALSE
409,PHOENIX LIFE LIMITED,1016269,"1,896,000",FALSE,TRUE,FALSE
410,CARILLION CONSTRUCTION LIMITED,594581,"1,892,072",FALSE,TRUE,FALSE
411,TUI AIRWAYS LIMITED,444359,"1,887,000",FALSE,TRUE,FALSE
412,SHOP DIRECT HOLDINGS LIMITED,5059352,"1,884,400",FALSE,TRUE,FALSE
413,VIIV HEALTHCARE UK (NO.3) LIMITED,8270754,"1,871,364",FALSE,TRUE,FALSE
414,WOLSELEY UK LIMITED,636445,"1,865,856",FALSE,TRUE,FALSE
415,NOBLE HOLDING CORPORATION PLC,8354954,"1,865,833",FALSE,TRUE,FALSE
416,THE VERY GROUP LIMITED,4730752,"1,861,100",FALSE,TRUE,FALSE
417,RIO TINTO SOUTH EAST ASIA LIMITED,3699290,"1,856,865",FALSE,TRUE,FALSE
418,BRITISH AMERICAN TOBACCO EXPORTS LIMITED,5203113,"1,846,684",FALSE,TRUE,FALSE
419,TUI UK TRANSPORT LIMITED,1014599,"1,845,931",FALSE,TRUE,FALSE
420,WEIR GROUP PLC(THE),SC002934,"1,844,900",FALSE,TRUE,FALSE
421,AON GLOBAL HOLDINGS PLC,9221465,"1,844,595",FALSE,TRUE,FALSE
422,ICE EUROPE PARENT LIMITED,7295772,"1,838,527",FALSE,TRUE,FALSE
423,HONDA OF THE U.K. MANUFACTURING LIMITED,1887872,"1,836,029",FALSE,TRUE,FALSE
424,TALKTALK TELECOM GROUP LIMITED,7105891,"1,835,000",FALSE,TRUE,FALSE
425,UNILEVER UK LIMITED,334527,"1,834,436",FALSE,TRUE,FALSE
426,PRICEWATERHOUSECOOPERS SERVICES LIMITED,728502,"1,832,831",FALSE,TRUE,FALSE
427,MARLOWE HOLDINGS LIMITED,7111792,"1,826,460",FALSE,TRUE,FALSE
428,JD SPORTS FASHION PLC,1888425,"1,821,652",FALSE,TRUE,FALSE
429,RIGBY GROUP (RG) PLC,3437118,"1,787,456",FALSE,TRUE,FALSE
430,SEVERN TRENT PLC,2366619,"1,786,900",FALSE,TRUE,FALSE
431,KELLER GROUP PLC,2442580,"1,780,000",FALSE,TRUE,FALSE
432,BAKKAVOR HOLDINGS LIMITED,6215286,"1,763,600",FALSE,TRUE,TRUE
433,BAKKAVOR FINANCE (2) LIMITED,7501697,"1,763,600",FALSE,TRUE,TRUE
434,TRAVIS PERKINS PLUMBING & HEATING LLP,OC369329,"1,753,600",FALSE,TRUE,FALSE
435,INCHCAPE RETAIL LIMITED,194561,"1,752,714",FALSE,TRUE,FALSE
436,COCA-COLA EUROPACIFIC PARTNERS GREAT BRITAIN LIMITED,27173,"1,752,355",FALSE,TRUE,FALSE
437,SIGNATURE AVIATION LIMITED,53688,"1,741,854",FALSE,TRUE,FALSE
438,ECO-BAT TECHNOLOGIES LIMITED,2901883,"1,737,095",FALSE,TRUE,FALSE
439,ABU DHABI MARINE AREAS LIMITED,533446,"1,874,759",FALSE,TRUE,FALSE
440,OVO (S) GAS LIMITED,2716495,"1,880,100",FALSE,TRUE,FALSE
441,UNITED UTILITIES PLC,2366616,"1,730,000",FALSE,TRUE,TRUE
442,UNITED UTILITIES GROUP PLC,6559020,"1,730,000",FALSE,TRUE,TRUE
443,DB GROUP SERVICES (UK) LIMITED,3077349,"1,729,000",FALSE,TRUE,FALSE
444,TESCO DISTRIBUTION LIMITED,2972724,"1,723,303",FALSE,TRUE,FALSE
445,IKEA LIMITED,1986283,"1,711,641",FALSE,TRUE,FALSE
446,COMPASS CONTRACT SERVICES (U.K.) LIMITED,2114954,"1,709,191",FALSE,TRUE,FALSE
447,UNITED UTILITIES WATER LIMITED,2366678,"1,691,700",FALSE,TRUE,FALSE
448,MEDICLINIC INTERNATIONAL PLC,8338604,"2,107,000",FALSE,TRUE,FALSE
449,WEX EUROPE SERVICES LIMITED,8284241,"1,683,113",FALSE,TRUE,FALSE
450,A.S. WATSON (HEALTH & BEAUTY UK) LIMITED,4051648,"1,842,640",FALSE,TRUE,FALSE
451,GLAXOSMITHKLINE INTELLECTUAL PROPERTY MANAGEMENT LIMITED,7739397,"1,661,371",FALSE,TRUE,FALSE
452,BENTLEY MOTORS LIMITED,992897,"1,660,600",FALSE,TRUE,FALSE
453,LONDON STOCK EXCHANGE GROUP PLC,5369106,"1,657,100",FALSE,TRUE,FALSE
454,IMI PLC,714275,"1,657,000",FALSE,TRUE,FALSE
455,CABLE & WIRELESS COMMUNICATIONS LIMITED,7130199,"1,654,000",FALSE,TRUE,FALSE
456,BET365 GROUP LIMITED,4241161,"1,653,287",FALSE,TRUE,FALSE
457,SKANSKA UK PLC,784752,"1,650,581",FALSE,TRUE,FALSE
458,MONDELEZ UK LIMITED,203663,"1,647,581",FALSE,TRUE,FALSE
459,PRIVATE OIL HOLDINGS OMAN LIMITED,329973,"1,646,512",FALSE,TRUE,FALSE
460,EXERTIS (UK) LTD,1511931,"1,643,454",FALSE,TRUE,FALSE
461,WESTCOAST LIMITED,1816587,"1,636,651",FALSE,TRUE,FALSE
462,FORD RETAIL LIMITED,191596,"1,634,526",FALSE,TRUE,FALSE
463,PRUDENTIAL PENSIONS LIMITED,992726,"1,631,491",FALSE,TRUE,FALSE
464,UK ASSET RESOLUTION LIMITED,7301961,"1,626,100",FALSE,TRUE,FALSE
465,EURO GARAGES LIMITED,4246195,"2,294,384",FALSE,TRUE,FALSE
466,URENCO LIMITED,1022786,"1,619,471",FALSE,TRUE,FALSE
467,SKANSKA CONSTRUCTION UK LIMITED,191408,"1,610,532",FALSE,TRUE,FALSE
468,MITCHELLS & BUTLERS RETAIL LIMITED,24542,"1,607,000",FALSE,TRUE,FALSE
469,ALLSTAR BUSINESS SOLUTIONS LIMITED,2631112,"1,605,277",FALSE,TRUE,FALSE
470,WILLIAM HILL LIMITED,4212563,"1,603,800",FALSE,TRUE,FALSE
471,T. J. MORRIS LIMITED,1505036,"1,602,865",FALSE,TRUE,FALSE
472,EDF ENERGY (UK) LIMITED,2622406,"1,595,517",FALSE,TRUE,FALSE
473,J D WETHERSPOON PLC,1709784,"1,595,197",FALSE,TRUE,FALSE
474,ISG LIMITED,10081578,"1,329,300",FALSE,TRUE,FALSE
475,FUJITSU SERVICES LIMITED,96056,"1,595,100",FALSE,TRUE,FALSE
476,UNILEVER U.K. CENTRAL RESOURCES LIMITED,29140,"1,593,356",FALSE,TRUE,FALSE
477,MARSHALL OF CAMBRIDGE (HOLDINGS) LIMITED,2051460,"2,259,884",FALSE,TRUE,FALSE
478,SHELL TREASURY CENTRE LIMITED,3466994,"1,582,714",FALSE,TRUE,FALSE
479,HIKMA PHARMACEUTICALS PUBLIC LIMITED COMPANY,5557934,"1,580,000",FALSE,TRUE,FALSE
480,MCDONALD'S RESTAURANTS LIMITED,1002769,"1,574,237",FALSE,TRUE,FALSE
481,COSTAIN GROUP PLC,1393773,"1,573,700",FALSE,TRUE,FALSE
482,THE SAGE GROUP PLC.,2231246,"1,569,100",FALSE,TRUE,FALSE
483,YAZAKI EUROPE LIMITED,1490660,"1,563,848",FALSE,TRUE,FALSE
484,AGGREKO LIMITED,SC177553,"1,515,000",FALSE,TRUE,FALSE
485,DENTSU UK LIMITED,1939690,"1,558,977",FALSE,TRUE,FALSE
486,STERIS LIMITED,9257343,"1,556,860",FALSE,TRUE,FALSE
487,SONY GLOBAL TREASURY SERVICES PLC,4120046,"1,555,004",FALSE,TRUE,FALSE
488,VIRGIN HOLDINGS LIMITED,3609453,"1,553,000",FALSE,TRUE,FALSE
489,UK POWER NETWORKS HOLDINGS LIMITED,7290590,"1,939,400",FALSE,TRUE,FALSE
490,SEVERN TRENT WATER LIMITED,2366686,"1,550,200",FALSE,TRUE,FALSE
491,SCC EMEA LIMITED,4279856,"1,549,388",FALSE,TRUE,FALSE
492,FRESNILLO PLC,6344120,"1,544,418",FALSE,TRUE,FALSE
493,VUKH LIMITED,3160887,"1,543,000",FALSE,TRUE,FALSE
494,C&J CLARK LIMITED,3314066,"1,533,600",FALSE,TRUE,FALSE
495,NESTLE UK LTD.,51491,"1,529,167",FALSE,TRUE,FALSE
496,INVESTEC PLC,3633621,"1,528,490",FALSE,TRUE,FALSE
497,AIG EUROPE HOLDINGS LIMITED,6338631,"1,526,901",FALSE,TRUE,FALSE
498,GALLIFORD TRY CONSTRUCTION & INVESTMENTS HOLDINGS LIMITED,4530735,"1,525,400",FALSE,TRUE,FALSE
499,PEUGEOT MOTOR COMPANY PLC,148545,"1,524,243",FALSE,TRUE,FALSE
500,BAE SYSTEMS SURFACE SHIPS LIMITED,6160534,"1,515,677",FALSE,TRUE,FALSE
501,PETCO TRADING (UK) LIMITED,6695912,"1,513,809",FALSE,TRUE,FALSE
502,LADBROKES CORAL GROUP LIMITED,566221,"1,507,900",FALSE,TRUE,FALSE
503,VOLKSWAGEN FINANCIAL SERVICES (UK) LIMITED,2835230,"1,505,899",FALSE,TRUE,FALSE
504,CUMMINS LTD.,573951,"1,502,923",FALSE,TRUE,FALSE
505,RENAULT U.K. LIMITED,82932,"1,500,359",FALSE,TRUE,FALSE
506,IPG HOLDINGS (UK) LIMITED,2353279,"1,498,180",FALSE,TRUE,FALSE
507,ROWAN COMPANIES LIMITED,7805263,"1,493,921",FALSE,TRUE,FALSE
508,BAKKAVOR FOODS LIMITED,1060806,"1,492,815",FALSE,TRUE,FALSE
509,ABF INVESTMENTS PLC,306672,"1,491,000",FALSE,TRUE,FALSE
510,TOP GUN REALISATIONS 90 LIMITED,5810406,"1,490,600",FALSE,TRUE,FALSE
511,ATOS IT SERVICES UK LIMITED,1245534,"1,489,427",FALSE,TRUE,FALSE
512,PRINCES LIMITED,2328824,"1,484,989",FALSE,TRUE,FALSE
513,BNK (UK) LIMITED,6527449,"1,483,849",FALSE,TRUE,FALSE
514,PPL UK DISTRIBUTION HOLDINGS LIMITED,4267536,"1,480,600",FALSE,TRUE,TRUE
515,NATIONAL GRID ELECTRICITY DISTRIBUTION PLC,9223384,"1,480,600",FALSE,TRUE,TRUE
516,LAING O'ROURKE PLC.,4222545,"1,478,900",FALSE,TRUE,FALSE
517,OCEAN PARTNERS HOLDINGS LIMITED,5171663,"1,476,863",FALSE,TRUE,FALSE
518,RADIUS PAYMENT SOLUTIONS LIMITED,8260702,"1,475,000",FALSE,TRUE,FALSE
519,BURBERRY LIMITED,162636,"1,414,868",FALSE,TRUE,FALSE
520,CHEVRON PRODUCTS UK LIMITED,3600726,"1,468,058",FALSE,TRUE,FALSE
521,WILKO LIMITED,365335,"1,464,475",FALSE,TRUE,TRUE
522,"WILKINSON HARDWARE STORES, LIMITED",8856837,"1,464,475",FALSE,TRUE,TRUE
523,CD&R FIREFLY 4 LIMITED,9547863,"1,464,061",FALSE,TRUE,TRUE
524,CD&R FIREFLY HOLDCO LIMITED,9548683,"1,464,061",FALSE,TRUE,TRUE
525,HAYS SPECIALIST RECRUITMENT LIMITED,975677,"1,462,786",FALSE,TRUE,FALSE
526,AMAZON UK SERVICES LTD.,3223028,"1,462,008",FALSE,TRUE,FALSE
527,NATIONAL FARMERS UNION MUTUAL INSURANCE SOCIETY LIMITED(THE),111982,"1,460,000",FALSE,TRUE,FALSE
528,MERLIN ENTERTAINMENTS LIMITED,8700412,"1,457,000",FALSE,TRUE,FALSE
529,LSF9 ROBIN TOPCO LIMITED,9770836,"1,452,588",FALSE,TRUE,FALSE
530,PETROINEOS FUELS LIMITED,7003774,"1,448,047",FALSE,TRUE,FALSE
531,CAPGEMINI UK PLC,943935,"1,447,696",FALSE,FALSE,FALSE
532,ASOS.COM LIMITED,3584121,"1,446,535",FALSE,FALSE,FALSE
533,SAVILLS PLC,2122174,"1,445,900",FALSE,FALSE,FALSE
534,ASOS PLC,4006623,"1,444,900",FALSE,FALSE,FALSE
535,COSTAIN LIMITED,610201,"1,443,447",FALSE,FALSE,FALSE
536,SMITHS NEWS TRADING LIMITED,237811,"1,441,700",FALSE,FALSE,FALSE
537,WATES GROUP LIMITED,1824828,"1,441,609",FALSE,FALSE,FALSE
538,B.B. ENERGY TRADING LIMITED,4511776,"1,438,492",FALSE,FALSE,FALSE
539,MOY PARK HOLDINGS (EUROPE) LIMITED,NI070325,"1,437,428",FALSE,FALSE,FALSE
540,"WORLD FUEL SERVICES EUROPE, LTD.",4846814,"1,435,751",FALSE,FALSE,FALSE
541,BEAZLEY PLC,9763575,"1,433,133",FALSE,FALSE,FALSE
542,WATES CONSTRUCTION LIMITED,1977948,"1,431,419",FALSE,FALSE,FALSE
543,BRITVIC PLC,5604923,"1,431,300",FALSE,FALSE,FALSE
544,BESTWAY WHOLESALE LIMITED,1207120,"1,431,159",FALSE,FALSE,FALSE
545,HALCYON TOPCO LIMITED,7672785,"1,638,122",FALSE,FALSE,FALSE
546,RATIONAL GROUP LIMITED,5955836,"1,422,289",FALSE,FALSE,FALSE
547,FRONERI LIMITED,10136349,"355,531",FALSE,FALSE,FALSE
548,CAPITA BUSINESS SERVICES LTD,2299747,"1,421,937",FALSE,FALSE,FALSE
549,BRIT LIMITED,8821629,"1,414,212",FALSE,FALSE,FALSE
550,REFINITIV LIMITED,145516,"1,411,000",FALSE,FALSE,FALSE
551,AMERICAN EXPRESS PAYMENT SERVICES LIMITED,6301718,"1,409,439",FALSE,FALSE,FALSE
552,MOTT MACDONALD GROUP LIMITED,1110949,"1,407,198",FALSE,FALSE,FALSE
553,SHOP DIRECT HOME SHOPPING LIMITED,4663281,"1,406,400",FALSE,FALSE,FALSE
554,UNITED PETROLEUM TRADING (UK) LLP,OC316945,"1,405,777",FALSE,FALSE,FALSE
555,JET2 PLC,1295221,"1,405,400",FALSE,FALSE,FALSE
556,SIEMENS PUBLIC LIMITED COMPANY,727817,"1,402,278",FALSE,FALSE,FALSE
557,VESUVIUS PLC,8217766,"1,401,400",FALSE,FALSE,FALSE
558,MOY PARK LIMITED,NI004842,"1,400,717",FALSE,FALSE,FALSE
559,NEW LOOK RETAILERS LIMITED,1618428,"1,398,502",FALSE,FALSE,FALSE
560,COSMO OIL (U.K.) LIMITED,2629062,"1,395,519",FALSE,FALSE,FALSE
561,AXA PPP HEALTHCARE LIMITED,3148119,"1,390,200",FALSE,FALSE,FALSE
562,INTERCONTINENTAL HOTELS GROUP PLC,5134420,"1,390,000",FALSE,FALSE,FALSE
563,CZARNIKOW GROUP LIMITED,2650590,"1,389,175",FALSE,FALSE,TRUE
564,C. CZARNIKOW LIMITED,3215084,"1,389,175",FALSE,FALSE,TRUE
565,FRONTIER AGRICULTURE LIMITED,5288567,"1,387,328",FALSE,FALSE,FALSE
566,CLIFFORD CHANCE LLP,OC323571,"1,386,000",FALSE,FALSE,FALSE
567,REDROW PLC,2877315,"1,382,000",FALSE,FALSE,FALSE
568,OPET INTERNATIONAL LIMITED,3155798,"1,381,580",FALSE,FALSE,FALSE
569,EUROCLEAR LIMITED,1060802,"1,378,775",FALSE,FALSE,FALSE
570,CHRYSAOR PRODUCTION (U.K.) LIMITED,524868,"1,376,500",FALSE,FALSE,FALSE
571,ENGIE UK MARKETS LIMITED,2462479,"1,374,515",FALSE,FALSE,FALSE
572,BP EXPLORATION OPERATING COMPANY LIMITED,305943,"1,374,164",FALSE,FALSE,FALSE
573,SCIENSUS PHARMA SERVICES LIMITED,2759609,"1,567,658",FALSE,FALSE,FALSE
574,NEW BALANCE HOLDING (U.K.) LIMITED,9102783,"1,372,538",FALSE,FALSE,FALSE
575,VISA EUROPE LIMITED,5139966,"1,372,164",FALSE,FALSE,FALSE
576,ITV BROADCASTING LIMITED,955957,"1,371,228",FALSE,FALSE,FALSE
577,CONVATEC GROUP PLC,10361298,"1,368,374",FALSE,FALSE,FALSE
578,REDROW HOMES LIMITED,1990710,"1,363,900",FALSE,FALSE,FALSE
579,SCHRODER PENSION MANAGEMENT LIMITED,5606609,"1,362,162",FALSE,FALSE,FALSE
580,TECHNIP UK LIMITED,200086,"1,356,882",FALSE,FALSE,FALSE
581,KIER CONSTRUCTION LIMITED,2099533,"1,356,386",FALSE,FALSE,FALSE
582,BP (ABU DHABI) LIMITED,735658,"1,355,986",FALSE,FALSE,FALSE
583,CHRYSAOR PETROLEUM COMPANY U.K. LIMITED,792712,"1,352,366",FALSE,FALSE,FALSE
584,PENNON GROUP PLC,2366640,"1,352,300",FALSE,FALSE,FALSE
585,COMPUTACENTER (UK) LIMITED,1584718,"1,351,933",FALSE,FALSE,FALSE
586,DHL SERVICES LIMITED,3324664,"1,351,638",FALSE,FALSE,FALSE
587,SYTNER LIMITED,813696,"1,351,403",FALSE,FALSE,FALSE
588,MOLSON COORS BREWING COMPANY (UK) LIMITED,26018,"1,348,727",FALSE,FALSE,FALSE
589,SPECTRIS PLC,2025003,"1,345,800",FALSE,FALSE,FALSE
590,INFORMA PLC,8860726,"1,345,700",FALSE,FALSE,FALSE
591,TSB BANKING GROUP PLC,8871766,"1,345,200",FALSE,FALSE,FALSE
592,SYNLAB BONDCO PLC,9503922,"1,343,229",FALSE,FALSE,TRUE
593,SYNLAB LIMITED,9630775,"1,343,229",FALSE,FALSE,TRUE
594,KIA UK LIMITED,4415807,"1,342,947",FALSE,FALSE,FALSE
595,SIG TRADING LIMITED,1451007,"1,339,000",FALSE,FALSE,FALSE
596,BALL BEVERAGE PACKAGING EUROPE LIMITED,2554348,"1,331,783",FALSE,FALSE,FALSE
597,HYUNDAI MOTOR UK LIMITED,5446560,"1,330,943",FALSE,FALSE,FALSE
598,HEWLETT - PACKARD LIMITED,690597,"1,329,789",FALSE,FALSE,FALSE
599,KUEHNE + NAGEL LIMITED,1722216,"1,326,368",FALSE,FALSE,FALSE
600,VERTEX PHARMACEUTICALS (EUROPE) LIMITED,2907620,"1,326,259",FALSE,FALSE,FALSE
