,Company name,Registered number,"Operating revenue (Turnover)
th GBP 2013",top_250_2013,top_500_2013,dup_2013
305,CHRYSAOR PETROLEUM COMPANY U.K. LIMITED,792712,"2,583,112",FALSE,TRUE,FALSE
306,CURRYS PLC,7105905,"10,700",FALSE,FALSE,FALSE
307,THE GO-AHEAD GROUP LIMITED,2100855,"2,571,800",FALSE,TRUE,FALSE
308,NOBLE HOLDING CORPORATION PLC,8354954,"2,556,475",FALSE,TRUE,FALSE
309,HEWLETT - PACKARD LIMITED,690597,"2,555,187",FALSE,TRUE,FALSE
310,HONDA OF THE U.K. MANUFACTURING LIMITED,1887872,"2,543,913",FALSE,TRUE,FALSE
311,MARATHON INTERNATIONAL OIL SUPPLY COMPANY (G.B.) LIMITED,3290761,"2,543,075",FALSE,TRUE,FALSE
312,AVIVA INTERNATIONAL HOLDINGS LIMITED,2180206,"2,518,000",FALSE,TRUE,FALSE
313,DELOITTE LLP,OC303675,"2,515,000",FALSE,TRUE,FALSE
314,HEATHROW (SP) LIMITED,6458621,"2,506,000",FALSE,TRUE,FALSE
315,BNK (UK) LIMITED,6527449,"2,504,616",FALSE,TRUE,FALSE
316,HEATHROW AIRPORT LIMITED,1991017,"2,478,000",FALSE,TRUE,FALSE
317,SHELL GAS MARKETING U.K LIMITED,4246096,"2,474,522",FALSE,TRUE,FALSE
318,HEATHROW FINANCE PLC,6458635,"2,474,000",FALSE,TRUE,FALSE
319,LOOKERS PLC,111876,"2,464,500",FALSE,TRUE,FALSE
320,CREDIT SUISSE SECURITIES (EUROPE) LIMITED,891554,"2,437,360",FALSE,TRUE,FALSE
321,BDW TRADING LIMITED,3018173,"2,432,797",FALSE,TRUE,FALSE
322,FUJITSU SERVICES HOLDINGS PLC,142200,"2,429,900",FALSE,TRUE,FALSE
323,WEIR GROUP PLC(THE),SC002934,,FALSE,FALSE,FALSE
324,ARLA FOODS LIMITED,2143253,"2,412,365",FALSE,TRUE,FALSE
325,E D & F MAN SUGAR LIMITED,489204,"2,402,124",FALSE,TRUE,FALSE
326,ITV PLC,4967001,"2,389,000",FALSE,TRUE,FALSE
327,VODAFONE ENTERPRISE U.K.,1541957,"2,363,000",FALSE,TRUE,FALSE
328,MERRILL LYNCH INTERNATIONAL,2312079,"2,354,042",FALSE,TRUE,FALSE
329,CNOOC PETROLEUM EUROPE LIMITED,1051137,"2,344,382",FALSE,TRUE,FALSE
330,BURBERRY GROUP PLC,3458224,"1,998,700",FALSE,TRUE,FALSE
331,RENTOKIL INITIAL PLC,5393279,"2,327,100",FALSE,TRUE,FALSE
332,XEROX LIMITED,575914,"2,324,000",FALSE,TRUE,FALSE
333,"WORLD FUEL SERVICES EUROPE, LTD.",4846814,"2,299,876",FALSE,TRUE,FALSE
334,QBE EUROPEAN OPERATIONS PLC,2641728,"2,299,350",FALSE,TRUE,FALSE
335,TAYLOR WIMPEY PLC,296805,"2,295,500",FALSE,TRUE,FALSE
336,MASH HOLDINGS LIMITED,6861426,"2,287,926",FALSE,TRUE,FALSE
337,DEBENHAMS PLC,5448421,"2,282,200",FALSE,TRUE,FALSE
338,THOMAS COOK TOUR OPERATIONS LIMITED,3772199,"2,273,748",FALSE,TRUE,FALSE
339,TAYLOR WIMPEY UK LIMITED,1392762,"2,273,275",FALSE,TRUE,FALSE
340,TOTALENERGIES MARKETING UK LIMITED,553535,"2,264,000",FALSE,TRUE,FALSE
341,NPOWER NORTHERN LIMITED,3432100,"2,254,912",FALSE,TRUE,FALSE
342,ACROMAS BID CO LIMITED,6252535,"2,248,800",FALSE,TRUE,TRUE
343,ACROMAS HOLDINGS LIMITED,6252766,"2,248,800",FALSE,TRUE,TRUE
344,THE SHELL COMPANY OF THAILAND LIMITED,130588,"2,245,363",FALSE,TRUE,FALSE
345,OVO (S) GAS LIMITED,2716495,"2,354,600",FALSE,TRUE,FALSE
346,RIGBY GROUP (RG) PLC,3437118,"2,201,683",FALSE,TRUE,FALSE
347,INTERSERVE PLC,88456,"2,192,600",FALSE,TRUE,FALSE
348,FRASERS GROUP PLC,6035106,"2,185,580",FALSE,TRUE,FALSE
349,BMW (UK) MANUFACTURING LIMITED,3950868,"2,184,779",FALSE,TRUE,FALSE
350,INTERTEK GROUP PLC,4267576,"2,184,400",FALSE,TRUE,FALSE
351,CITIGROUP GLOBAL MARKETS LIMITED,1763297,"2,173,519",FALSE,TRUE,FALSE
352,LANNIS LIMITED,7875222,"2,897,667",FALSE,TRUE,FALSE
353,CITIGROUP GLOBAL MARKETS EUROPE LIMITED,1548967,"2,170,501",FALSE,TRUE,FALSE
354,GLAXOSMITHKLINE EXPORT LIMITED,2433585,"2,159,178",FALSE,TRUE,FALSE
355,PETRONAS ENERGY TRADING LIMITED,3359379,"2,147,940",FALSE,TRUE,FALSE
356,ACCENTURE (UK) LIMITED,4757301,"2,135,885",FALSE,TRUE,FALSE
357,BUPA INSURANCE LIMITED,3956433,"2,126,100",FALSE,TRUE,FALSE
358,INOVYN FINANCE LIMITED,7027513,"2,124,792",FALSE,TRUE,FALSE
359,MITIE GROUP PLC,SC019230,"2,120,500",FALSE,TRUE,FALSE
360,UNILEVER UK LIMITED,334527,"2,109,024",FALSE,TRUE,FALSE
361,BP EXPLORATION (CASPIAN SEA) LIMITED,404347,"2,098,221",FALSE,TRUE,FALSE
362,MORGAN SINDALL GROUP PLC,521970,"2,094,900",FALSE,TRUE,FALSE
363,OLD COMPANY 20 LIMITED,2854310,"2,094,600",FALSE,TRUE,FALSE
364,TI AUTOMOTIVE LIMITED,4097913,"2,092,596",FALSE,TRUE,FALSE
365,RUSSNEFT (UK) LIMITED,4328552,"2,089,452",FALSE,TRUE,FALSE
366,PERSIMMON PUBLIC LIMITED COMPANY,1818486,"2,085,900",FALSE,TRUE,FALSE
367,GLOBAL REACH PARTNERS LIMITED,4344764,"2,083,993",FALSE,TRUE,FALSE
368,HEINEKEN UK LIMITED,SC065527,"2,081,500",FALSE,TRUE,FALSE
369,DEPARTMENT STORES REALISATIONS LIMITED,83395,"2,075,600",FALSE,TRUE,FALSE
370,BFS GROUP LIMITED,239718,"2,071,402",FALSE,TRUE,FALSE
371,VERIZON EUROPEAN HOLDINGS LIMITED,4489658,"2,064,218",FALSE,TRUE,FALSE
372,DRAX GROUP PLC,5562053,"2,062,100",FALSE,TRUE,FALSE
373,AGL REALISATIONS LIMITED,237511,"2,054,702",FALSE,TRUE,FALSE
374,HUTCHISON 3G UK LIMITED,3885486,"2,041,882",FALSE,TRUE,FALSE
375,WHITBREAD GROUP PLC,29423,"2,030,000",FALSE,TRUE,TRUE
376,WHITBREAD PLC,4120344,"2,030,000",FALSE,TRUE,TRUE
377,SONY INTERACTIVE ENTERTAINMENT EUROPE LIMITED,3277793,"1,995,032",FALSE,TRUE,FALSE
378,AXA INSURANCE UK PLC,78950,"1,982,000",FALSE,TRUE,FALSE
379,BESTWAY (HOLDINGS) LIMITED,1392861,"1,957,186",FALSE,TRUE,FALSE
380,SHELL INTERNATIONAL PETROLEUM COMPANY LIMITED,621148,"1,949,300",FALSE,TRUE,FALSE
381,PHILLIPS 66 CS LIMITED,2809975,"1,947,680",FALSE,TRUE,FALSE
382,TRAVIS PERKINS TRADING COMPANY LIMITED,733503,"1,947,392",FALSE,TRUE,FALSE
383,KIER GROUP PLC,2708030,"1,943,000",FALSE,TRUE,FALSE
384,AEGON ASSET MANAGEMENT UK PLC,SC113505,"1,937,120",FALSE,TRUE,FALSE
385,TUI AIRWAYS LIMITED,444359,"1,923,000",FALSE,TRUE,FALSE
386,DB GROUP SERVICES (UK) LIMITED,3077349,"1,919,800",FALSE,TRUE,FALSE
387,PENTLAND CAPITAL LIMITED,793577,"1,910,800",FALSE,TRUE,FALSE
388,ABU DHABI MARINE AREAS LIMITED,533446,"1,771,419",FALSE,TRUE,FALSE
389,JOHN MENZIES LIMITED,SC034970,"1,905,400",FALSE,TRUE,FALSE
390,IMPERIAL TOBACCO INTERNATIONAL LIMITED,116917,"1,898,244",FALSE,TRUE,FALSE
391,MITCHELLS & BUTLERS PLC,4551498,"1,895,000",FALSE,TRUE,FALSE
392,NATIONAL EXPRESS GROUP PLC,2590560,"1,891,300",FALSE,TRUE,FALSE
393,SERCO LIMITED,242246,"1,876,200",FALSE,TRUE,FALSE
394,KAZ MINERALS LIMITED,5180783,"1,871,000",FALSE,TRUE,FALSE
395,P G S INTERNATIONAL LIMITED,5723529,"1,870,398",FALSE,TRUE,FALSE
396,GATES ACQUISITIONS LIMITED,7323239,"1,779,448",FALSE,TRUE,FALSE
397,KIER LIMITED,1611136,"1,868,200",FALSE,TRUE,FALSE
398,MOTABILITY OPERATIONS LIMITED,1373876,"1,867,182",FALSE,TRUE,FALSE
399,GLAXOSMITHKLINE INTELLECTUAL PROPERTY MANAGEMENT LIMITED,7739397,"1,865,413",FALSE,TRUE,FALSE
400,PETROINEOS FUELS LIMITED,7003774,"1,852,563",FALSE,TRUE,FALSE
401,MONDELEZ UK LIMITED,203663,"1,832,722",FALSE,TRUE,FALSE
402,SEVERN TRENT PLC,2366619,"1,831,600",FALSE,TRUE,FALSE
403,SSP GROUP PLC,5735966,"1,827,200",FALSE,TRUE,FALSE
404,CREDIT SUISSE INTERNATIONAL,2500199,"1,825,756",FALSE,TRUE,FALSE
405,TJX UK,3094828,"1,814,600",FALSE,TRUE,FALSE
406,KPMG LLP,OC301540,"1,814,000",FALSE,TRUE,FALSE
407,SMITHS NEWS PLC,5195191,"1,810,800",FALSE,TRUE,FALSE
408,SCHRODERS PLC,3909886,"1,809,100",FALSE,TRUE,FALSE
409,KEMBLE WATER HOLDINGS LIMITED,5819262,"1,803,600",FALSE,TRUE,TRUE
410,KEMBLE WATER FINANCE LIMITED,5819317,"1,803,600",FALSE,TRUE,TRUE
411,ALLIANZ HOLDINGS PLC,5134436,"1,801,700",FALSE,TRUE,FALSE
412,THAMES WATER UTILITIES LIMITED,2366661,"1,791,900",FALSE,TRUE,FALSE
413,COBHAM LIMITED,30470,"1,789,700",FALSE,TRUE,FALSE
414,COCA-COLA EUROPACIFIC PARTNERS GREAT BRITAIN LIMITED,27173,"1,787,458",FALSE,TRUE,FALSE
415,CURRYS RETAIL LIMITED,2142673,"1,672,115",FALSE,TRUE,FALSE
416,COSMO OIL (U.K.) LIMITED,2629062,"1,780,252",FALSE,TRUE,FALSE
417,DRAX POWER LIMITED,4883589,"1,779,647",FALSE,TRUE,FALSE
418,JEWSON LIMITED,348407,"1,763,035",FALSE,TRUE,FALSE
419,AMEY UK LIMITED,4736639,"1,761,540",FALSE,TRUE,FALSE
420,STANDARD LIFE ASSURANCE LIMITED,SC286833,"1,757,000",FALSE,TRUE,FALSE
421,DAILY MAIL AND GENERAL TRUST P L C,184594,"1,752,600",FALSE,TRUE,FALSE
422,WS ATKINS LIMITED,1885586,"1,705,200",FALSE,TRUE,FALSE
423,NESTLE UK LTD.,51491,"1,749,375",FALSE,TRUE,FALSE
424,IMI PLC,714275,"1,744,000",FALSE,TRUE,FALSE
425,PRINCES LIMITED,2328824,"1,740,396",FALSE,TRUE,FALSE
426,MABANAFT LIMITED,2960732,"1,739,728",FALSE,TRUE,FALSE
427,MELROSE HOLDINGS LIMITED,8243706,"1,732,800",FALSE,TRUE,FALSE
428,ALLIANZ INSURANCE PLC,84638,"1,729,000",FALSE,TRUE,FALSE
429,ANGLO AMERICAN MARKETING LIMITED,405724,"1,726,212",FALSE,TRUE,FALSE
430,TUI UK TRANSPORT LIMITED,1014599,"1,725,296",FALSE,TRUE,FALSE
431,ERNST & YOUNG LLP,OC300001,"1,721,000",FALSE,TRUE,FALSE
432,LLOYDS PHARMACY LIMITED,758153,"1,784,978",FALSE,TRUE,FALSE
433,THE CURRENCY CLOUD GROUP LIMITED,6324658,"1,704,680",FALSE,TRUE,FALSE
434,THE CURRENCY CLOUD LIMITED,6323311,"1,704,467",FALSE,TRUE,FALSE
435,SHOP DIRECT HOLDINGS LIMITED,5059352,"1,697,800",FALSE,TRUE,FALSE
436,THE VERY GROUP LIMITED,4730752,"1,690,500",FALSE,TRUE,FALSE
437,TRAVIS PERKINS PLUMBING & HEATING LLP,OC369329,"1,685,648",FALSE,TRUE,FALSE
438,TARMAC HOLDINGS LIMITED,7533961,"1,685,100",FALSE,TRUE,FALSE
439,TESCO DISTRIBUTION LIMITED,2972724,"1,681,638",FALSE,TRUE,FALSE
440,SPORTSDIRECT.COM RETAIL LIMITED,3406347,"1,677,368",FALSE,TRUE,FALSE
441,TALKTALK TELECOM GROUP LIMITED,7105891,"1,670,000",FALSE,TRUE,FALSE
442,THE CO-OPERATIVE BANK P.L.C.,990937,"1,652,500",FALSE,TRUE,FALSE
443,BAKKAVOR HOLDINGS LIMITED,6215286,"1,649,800",FALSE,TRUE,TRUE
444,BAKKAVOR FINANCE (2) LIMITED,7501697,"1,649,800",FALSE,TRUE,TRUE
445,COSTCO WHOLESALE UK LIMITED,2635489,"1,646,318",FALSE,TRUE,FALSE
446,MANCHESTER AIRPORT GROUP INVESTMENTS LIMITED,8338555,"411,500",FALSE,FALSE,FALSE
447,VODAFONE GROUP SERVICES LIMITED,3802001,"1,641,592",FALSE,TRUE,FALSE
448,FRONTIER AGRICULTURE LIMITED,5288567,"1,640,744",FALSE,TRUE,FALSE
449,LAING O'ROURKE PLC.,4222545,"1,640,100",FALSE,TRUE,FALSE
450,MEGGITT PLC,432989,"1,637,300",FALSE,TRUE,FALSE
451,UNITED UTILITIES PLC,2366616,"1,636,000",FALSE,TRUE,TRUE
452,UNITED UTILITIES GROUP PLC,6559020,"1,636,000",FALSE,TRUE,TRUE
453,CAPGEMINI UK PLC,943935,"1,635,848",FALSE,TRUE,FALSE
454,WOLSELEY UK LIMITED,636445,"1,630,934",FALSE,TRUE,FALSE
455,ECO-BAT TECHNOLOGIES LIMITED,2901883,"1,621,318",FALSE,TRUE,FALSE
456,BARLOWORLD HOLDINGS LIMITED,1784638,"1,616,433",FALSE,TRUE,FALSE
457,DIAGEO GREAT BRITAIN LIMITED,507652,"1,612,000",FALSE,TRUE,FALSE
458,MITCHELLS & BUTLERS RETAIL LIMITED,24542,"1,611,000",FALSE,TRUE,FALSE
459,UNITED UTILITIES WATER LIMITED,2366678,"1,604,700",FALSE,TRUE,FALSE
460,TULLOW OIL PLC,3919249,"1,598,080",FALSE,TRUE,FALSE
461,BIBBY LINE GROUP LIMITED,34121,"1,592,487",FALSE,TRUE,FALSE
462,TOYOTA MOTOR MANUFACTURING (UK) LIMITED,2352348,"1,587,850",FALSE,TRUE,FALSE
463,AGGREKO LIMITED,SC177553,"1,573,000",FALSE,TRUE,FALSE
464,REFINITIV LIMITED,145516,"1,582,000",FALSE,TRUE,FALSE
465,ECOM AGROTRADE LIMITED,3576004,"1,581,745",FALSE,TRUE,FALSE
466,GE AIRCRAFT ENGINE SERVICES LIMITED,2605713,"1,581,288",FALSE,TRUE,FALSE
467,DENTSU UK LIMITED,1939690,"1,565,655",FALSE,TRUE,FALSE
468,COMPASS CONTRACT SERVICES (U.K.) LIMITED,2114954,"1,557,953",FALSE,TRUE,FALSE
469,MARLOWE HOLDINGS LIMITED,7111792,"1,554,927",FALSE,TRUE,FALSE
470,AMBRIAN PLC,3172986,"1,549,051",FALSE,TRUE,FALSE
471,TD SYNNEX UK LIMITED,1691472,"1,539,583",FALSE,TRUE,FALSE
472,FUJITSU SERVICES LIMITED,96056,"1,538,400",FALSE,TRUE,FALSE
473,REGUS PLC,JE101523,"1,533,500",FALSE,TRUE,FALSE
474,JPMORGAN ASSET MANAGEMENT INTERNATIONAL LIMITED,4194548,"1,529,779",FALSE,TRUE,FALSE
475,WILKO LIMITED,365335,"1,529,668",FALSE,TRUE,FALSE
476,SMITHS NEWS TRADING LIMITED,237811,"1,529,300",FALSE,TRUE,FALSE
477,TOYOTA(G.B.) PLC,916634,"1,528,326",FALSE,TRUE,FALSE
478,EYGS LLP,OC301032,"1,525,400",FALSE,TRUE,FALSE
479,SOUTH HOOK GAS COMPANY LTD.,4963083,"1,512,066",FALSE,TRUE,FALSE
480,SEVERN TRENT WATER LIMITED,2366686,"1,511,000",FALSE,TRUE,FALSE
481,VESUVIUS PLC,8217766,"1,510,500",FALSE,TRUE,FALSE
482,PREMIER FOODS GROUP LIMITED,281728,"1,509,944",FALSE,TRUE,FALSE
483,GLAXOSMITHKLINE UK LIMITED,4310159,"1,507,094",FALSE,TRUE,FALSE
484,E.ON UK PLC,2366970,"1,504,000",FALSE,TRUE,FALSE
485,"ULSTER BANK, LIMITED",R0000733,"1,500,000",FALSE,TRUE,FALSE
486,HINDUJA AUTOMOTIVE LIMITED,159177,"1,499,994",FALSE,TRUE,FALSE
487,KAZ MINERALS SALES LIMITED,6322809,"1,499,125",FALSE,TRUE,FALSE
488,MCDONALD'S RESTAURANTS LIMITED,1002769,"1,497,573",FALSE,TRUE,FALSE
489,LANDMARK MORTGAGES LIMITED,3273685,,FALSE,FALSE,FALSE
490,BP EXPLORATION OPERATING COMPANY LIMITED,305943,"1,495,235",FALSE,TRUE,FALSE
491,TARMAC TRADING LIMITED,453791,"1,494,500",FALSE,TRUE,FALSE
492,ARRIS GLOBAL LTD.,1672847,"1,490,793",FALSE,TRUE,FALSE
493,THE WALT DISNEY COMPANY LIMITED,530051,"1,487,679",FALSE,TRUE,FALSE
494,WILLIAM HILL LIMITED,4212563,"1,486,500",FALSE,TRUE,FALSE
495,TOP GUN REALISATIONS 90 LIMITED,5810406,"1,484,000",FALSE,TRUE,FALSE
496,NISSAN MOTOR (GB) LIMITED,2514418,"1,483,331",FALSE,TRUE,FALSE
497,ROLLS-ROYCE TOTAL CARE SERVICES LIMITED,1975872,"1,481,774",FALSE,TRUE,FALSE
498,UK POWER NETWORKS HOLDINGS LIMITED,7290590,"1,607,600",FALSE,TRUE,FALSE
499,HAYS SPECIALIST RECRUITMENT LIMITED,975677,"1,478,280",FALSE,TRUE,FALSE
500,ROTHESAY LIMITED,8668809,"1,476,426",FALSE,TRUE,FALSE
501,GALLIFORD TRY LIMITED,836539,"1,467,300",FALSE,TRUE,FALSE
502,MERCEDES-BENZ RETAIL GROUP UK LIMITED,419087,"1,463,655",FALSE,TRUE,FALSE
503,C&J CLARK LIMITED,3314066,"1,460,600",FALSE,TRUE,FALSE
504,TOTALENERGIES E&P UK LIMITED,811900,"1,460,536",FALSE,TRUE,FALSE
505,VPI POWER LIMITED,SC189124,"1,449,300",FALSE,TRUE,FALSE
506,A.S. WATSON (HEALTH & BEAUTY UK) LIMITED,4051648,"1,482,168",FALSE,TRUE,FALSE
507,BAKKAVOR CENTRAL FINANCE LIMITED,6657868,"1,445,796",FALSE,TRUE,FALSE
508,LIVERPOOL VICTORIA GENERAL INSURANCE GROUP LIMITED,4332926,"1,440,673",FALSE,TRUE,FALSE
509,KELLER GROUP PLC,2442580,"1,438,200",FALSE,TRUE,FALSE
510,PRICEWATERHOUSECOOPERS SERVICES LIMITED,728502,"1,432,795",FALSE,TRUE,FALSE
511,TIME WARNER HOLDINGS LIMITED,3115253,"1,430,802",FALSE,TRUE,FALSE
512,OPET INTERNATIONAL LIMITED,3155798,"1,420,190",FALSE,TRUE,FALSE
513,BAILLIE GIFFORD LIFE LIMITED,SC182496,"1,420,136",FALSE,TRUE,FALSE
514,HHGL LIMITED,533033,"1,355,013",FALSE,FALSE,FALSE
515,CUMMINS LTD.,573951,"1,414,033",FALSE,TRUE,FALSE
516,SMARTESTENERGY LIMITED,3994598,"1,413,031",FALSE,TRUE,FALSE
517,ESSO EXPLORATION AND PRODUCTION UK LIMITED,207426,"1,413,000",FALSE,TRUE,FALSE
518,INVESTEC BANK PLC,489604,"1,407,837",FALSE,TRUE,FALSE
519,POLYUS GOLD INTERNATIONAL LIMITED,JE91264,"1,406,095",FALSE,TRUE,FALSE
520,ARMAJARO HOLDINGS LIMITED,3575908,"1,757,382",FALSE,TRUE,FALSE
521,PERKINS ENGINES COMPANY LIMITED,2089227,"1,400,200",FALSE,TRUE,FALSE
522,BENTLEY MOTORS LIMITED,992897,"1,398,800",FALSE,TRUE,FALSE
523,ATOS IT SERVICES UK LIMITED,1245534,"1,397,988",FALSE,TRUE,FALSE
524,NEX INTERNATIONAL LIMITED,3611426,"1,472,000",FALSE,TRUE,FALSE
525,RCL CRUISES LTD,7366612,"1,392,951",FALSE,TRUE,FALSE
526,OSPREY HOLDCO LIMITED,5915869,"1,388,600",FALSE,TRUE,FALSE
527,LANCASTER PUBLIC LIMITED COMPANY,1538570,"1,388,415",FALSE,TRUE,TRUE
528,JARDINE MOTORS GROUP UK LIMITED,2470318,"1,388,415",FALSE,FALSE,TRUE
529,DAIRY CREST GROUP LIMITED,3162897,"1,381,600",FALSE,FALSE,FALSE
530,THE SAGE GROUP PLC.,2231246,"1,376,100",FALSE,FALSE,FALSE
531,FRIENDS LIFE HOLDINGS LIMITED,6986155,"1,376,000",FALSE,FALSE,FALSE
532,THE BERKELEY GROUP HOLDINGS PLC,5172586,"1,372,600",FALSE,FALSE,FALSE
533,VIIV HEALTHCARE LIMITED,6876960,"1,371,000",FALSE,FALSE,FALSE
534,BAKKAVOR FOODS LIMITED,1060806,"1,362,162",FALSE,FALSE,FALSE
535,ASHTEAD GROUP PUBLIC LIMITED COMPANY,1807982,"1,361,900",FALSE,FALSE,FALSE
536,PFIZER LIMITED,526209,"1,359,501",FALSE,FALSE,FALSE
537,INEOS SALES (UK) LIMITED,7445505,"1,348,121",FALSE,FALSE,FALSE
538,MOLSON COORS BREWING COMPANY (UK) LIMITED,26018,"1,346,221",FALSE,FALSE,FALSE
539,SCHRODER PENSION MANAGEMENT LIMITED,5606609,"1,344,282",FALSE,FALSE,FALSE
540,JUST RETIREMENT LIMITED,5017193,"1,343,880",FALSE,FALSE,FALSE
541,PERSIMMON HOMES LIMITED,4108747,"1,342,344",FALSE,FALSE,FALSE
542,SUNCOR ENERGY UK LIMITED,972618,"1,339,988",FALSE,FALSE,FALSE
543,SIGNATURE AVIATION LIMITED,53688,"1,339,492",FALSE,FALSE,FALSE
544,KIMBERLY-CLARK EUROPE LIMITED,4060641,"1,338,939",FALSE,FALSE,FALSE
545,DAIRY CREST LIMITED,2085882,"1,336,100",FALSE,FALSE,FALSE
546,QBE UK LIMITED,1761561,"1,333,523",FALSE,FALSE,FALSE
547,ATTOCK OIL COMPANY LIMITED(THE),132501,"1,331,891",FALSE,FALSE,FALSE
548,PEUGEOT MOTOR COMPANY PLC,148545,"1,331,515",FALSE,FALSE,FALSE
549,INCHCAPE RETAIL LIMITED,194561,"1,329,797",FALSE,FALSE,FALSE
550,QINETIQ GROUP PLC,4586941,"1,327,800",FALSE,FALSE,FALSE
551,DENTSU INTERNATIONAL LIMITED,1403668,"1,322,500",FALSE,FALSE,FALSE
552,BRITVIC PLC,5604923,"1,321,900",FALSE,FALSE,FALSE
553,BRITISH AMERICAN TOBACCO EXPORTS LIMITED,5203113,"1,315,744",FALSE,FALSE,FALSE
554,CARGILL PLC,1387437,"1,315,161",FALSE,FALSE,FALSE
555,EXXONMOBIL MARINE LIMITED,3898950,"1,309,345",FALSE,FALSE,FALSE
556,IKEA LIMITED,1986283,"1,307,916",FALSE,FALSE,FALSE
557,KCAD HOLDINGS I LIMITED,7555998,"1,304,353",FALSE,FALSE,FALSE
558,BALL BEVERAGE PACKAGING EUROPE LIMITED,2554348,"1,302,072",FALSE,FALSE,FALSE
559,KCA DEUTAG ALPHA LIMITED,6433748,"1,302,059",FALSE,FALSE,FALSE
560,AVIVA EUROPE UK SOCIETAS,SE000031,"1,299,000",FALSE,FALSE,FALSE
561,BURBERRY LIMITED,162636,"1,059,008",FALSE,FALSE,FALSE
562,ITV BROADCASTING LIMITED,955957,"1,297,566",FALSE,FALSE,FALSE
563,BAE SYSTEMS SURFACE SHIPS LIMITED,6160534,"1,293,498",FALSE,FALSE,FALSE
564,DIAGEO SCOTLAND LIMITED,SC000750,"1,291,000",FALSE,FALSE,FALSE
565,SHOP DIRECT HOME SHOPPING LIMITED,4663281,"1,289,412",FALSE,FALSE,FALSE
566,FORD RETAIL LIMITED,191596,"1,286,244",FALSE,FALSE,FALSE
567,VEOLIA ENVIRONMENTAL SERVICES (UK) LIMITED,2215767,"1,285,027",FALSE,FALSE,FALSE
568,ISG CENTRAL SERVICES LIMITED,2997684,"1,283,893",FALSE,FALSE,FALSE
569,CYB INVESTMENTS LIMITED,2108635,"1,283,000",FALSE,FALSE,FALSE
570,THE FOOTBALL ASSOCIATION PREMIER LEAGUE LIMITED,2719699,"1,282,974",FALSE,FALSE,FALSE
571,J D WETHERSPOON PLC,1709784,"1,280,929",FALSE,FALSE,FALSE
572,NEX GROUP HOLDINGS LIMITED,6694512,"1,343,000",FALSE,FALSE,FALSE
573,WEYBOURNE GROUP LIMITED,8445070,"1,275,500",FALSE,FALSE,FALSE
574,CABLE & WIRELESS COMMUNICATIONS LIMITED,7130199,"1,275,000",FALSE,FALSE,FALSE
575,CLIFFORD CHANCE LLP,OC323571,"1,271,000",FALSE,FALSE,FALSE
576,ROTHESAY LIFE PLC,6127279,"1,266,851",FALSE,FALSE,FALSE
577,BG KARACHAGANAK TRADING LIMITED,4785802,"1,260,851",FALSE,FALSE,FALSE
578,URENCO LIMITED,1022786,"1,260,067",FALSE,FALSE,FALSE
579,VERTU MOTORS PLC,5984855,"1,259,335",FALSE,FALSE,FALSE
580,JD SPORTS FASHION PLC,1888425,"1,258,892",FALSE,FALSE,FALSE
581,WM MORRISON PRODUCE LIMITED,776224,"1,246,072",FALSE,FALSE,FALSE
582,VINCI PLC,737204,"1,255,276",FALSE,FALSE,FALSE
583,BG KARACHAGANAK LIMITED,3294207,"1,254,263",FALSE,FALSE,FALSE
584,NOMAD FOODS EUROPE HOLDINGS LIMITED,5879473,"1,252,745",FALSE,FALSE,FALSE
585,WORD OF LIFE BIBLE CHURCH (UNITED KINGDOM),8973603,"1,252,745",FALSE,FALSE,FALSE
586,DHL SERVICES LIMITED,3324664,"1,249,341",FALSE,FALSE,FALSE
587,NEW LOOK RETAILERS LIMITED,1618428,"1,248,464",FALSE,FALSE,FALSE
588,WFL (UK) LIMITED,594001,"1,246,989",FALSE,FALSE,FALSE
589,NEWS CORP INVESTMENTS UK & IRELAND,1437199,"1,244,900",FALSE,FALSE,FALSE
590,NOMURA INTERNATIONAL PLC,1550505,"1,235,696",FALSE,FALSE,FALSE
591,RS GROUP PLC,647788,"1,235,600",FALSE,FALSE,FALSE
592,POST OFFICE LIMITED,2154540,"1,234,000",FALSE,FALSE,FALSE
593,VINCI CONSTRUCTION UK LIMITED,2295904,"1,232,287",FALSE,FALSE,FALSE
594,COMPUTACENTER (UK) LIMITED,1584718,"1,230,813",FALSE,FALSE,FALSE
595,FRESHFIELDS BRUCKHAUS DERINGER LLP,OC334789,"1,229,400",FALSE,FALSE,FALSE
596,JTI (UK) MANAGEMENT LTD,5988283,"1,219,224",FALSE,FALSE,FALSE
597,BANK OF IRELAND (UK) PLC,7022885,"1,219,000",FALSE,FALSE,FALSE
598,MOTT MACDONALD GROUP LIMITED,1110949,"1,214,513",FALSE,FALSE,FALSE
599,ALLEN & OVERY LLP,OC306763,"1,212,300",FALSE,FALSE,FALSE
600,CLYDESDALE BANK PLC,SC001111,"1,209,000",FALSE,FALSE,FALSE
